"","Attrited Customer","Existing Customer"
"4127",0.12,0.88
"4134",0.14,0.86
"4135",0.96,0.04
"4139",0.02,0.98
"4144",0.04,0.96
"4145",0.04,0.96
"4146",0.9,0.1
"4151",0.66,0.34
"4153",0.04,0.96
"4158",0.02,0.98
"4159",0.04,0.96
"4161",0,1
"4166",0.04,0.96
"4169",0.02,0.98
"4170",0.32,0.68
"4176",0.06,0.94
"4180",0.04,0.96
"4185",0.02,0.98
"4188",0.08,0.92
"4191",0.02,0.98
"4192",0.04,0.96
"4195",0.02,0.98
"4199",0,1
"4200",0.82,0.18
"4201",1,0
"4207",0.24,0.76
"4209",0,1
"4210",0.06,0.94
"4214",0.1,0.9
"4215",0.08,0.92
"4217",0,1
"4220",1,0
"4226",0.36,0.64
"4229",0,1
"4232",0.1,0.9
"4235",0.02,0.98
"4237",0.1,0.9
"4239",0,1
"4240",0.86,0.14
"4242",0.02,0.98
"4243",0.04,0.96
"4244",0.04,0.96
"4245",0.94,0.06
"4246",0.02,0.98
"4250",0.38,0.62
"4252",0.08,0.92
"4259",0.46,0.54
"4261",0.04,0.96
"4262",0.1,0.9
"4263",0.02,0.98
"4266",0.3,0.7
"4268",0.02,0.98
"4271",0.04,0.96
"4288",0,1
"4294",0.1,0.9
"4295",0,1
"4296",0.04,0.96
"4298",0,1
"4299",0.06,0.94
"4306",0,1
"4307",0.1,0.9
"4311",0.44,0.56
"4312",1,0
"4316",0,1
"4317",0.1,0.9
"4320",0,1
"4322",0.02,0.98
"4325",0.02,0.98
"4328",1,0
"4331",0.02,0.98
"4339",0.02,0.98
"4340",0.04,0.96
"4341",0.06,0.94
"4342",0.6,0.4
"4343",0.12,0.88
"4348",0,1
"4351",0.02,0.98
"4352",0,1
"4353",0.1,0.9
"4354",0.16,0.84
"4358",0.5,0.5
"4365",0.02,0.98
"4372",0,1
"4373",0.88,0.12
"4375",0,1
"4379",0.4,0.6
"4380",0.02,0.98
"4381",0.98,0.02
"4383",0,1
"4385",0.26,0.74
"4386",0.06,0.94
"4387",0.06,0.94
"4389",0,1
"4394",0,1
"4398",0.04,0.96
"4410",0,1
"4412",0,1
"4423",1,0
"4424",0.3,0.7
"4426",0.04,0.96
"4428",0.72,0.28
"4430",0.84,0.16
"4434",0.06,0.94
"4435",0,1
"4438",0,1
"4439",0.08,0.92
"4440",0.82,0.18
"4448",0.08,0.92
"4453",0.1,0.9
"4454",0,1
"4457",0.04,0.96
"4463",0.02,0.98
"4467",0.6,0.4
"4468",0,1
"4470",0.12,0.88
"4472",0,1
"4480",0,1
"4483",0.02,0.98
"4487",0.5,0.5
"4496",0.92,0.08
"4497",0,1
"4498",0.84,0.16
"4499",0.04,0.96
"4502",0.06,0.94
"4504",0.24,0.76
"4508",0.02,0.98
"4513",0,1
"4515",0.02,0.98
"4517",0.02,0.98
"4523",1,0
"4533",0.2,0.8
"4535",0.04,0.96
"4537",0.08,0.92
"4548",0.06,0.94
"4553",0,1
"4562",0.04,0.96
"4565",0.04,0.96
"4569",0.32,0.68
"4571",0.6,0.4
"4575",0.98,0.02
"4577",0.68,0.32
"4580",0.16,0.84
"4584",0.22,0.78
"4586",0.12,0.88
"4587",0.04,0.96
"4589",1,0
"4592",0.98,0.02
"4593",0.02,0.98
"4599",0.76,0.24
"4605",0.06,0.94
"4612",0.02,0.98
"4613",0.06,0.94
"4617",0.02,0.98
"4618",0.02,0.98
"4620",0.04,0.96
"4621",0.02,0.98
"4623",0.04,0.96
"4630",0,1
"4634",0,1
"4637",0.24,0.76
"4639",0.06,0.94
"4640",0.92,0.08
"4642",0,1
"4644",0.96,0.04
"4647",0.94,0.06
"4648",0.98,0.02
"4662",0.64,0.36
"4665",0.06,0.94
"4668",0.82,0.18
"4670",0.12,0.88
"4671",0.26,0.74
"4673",0.02,0.98
"4679",0,1
"4680",0.08,0.92
"4682",0.8,0.2
"4685",0.02,0.98
"4686",0.08,0.92
"4687",0.04,0.96
"4694",0.02,0.98
"4703",0,1
"4704",0.12,0.88
"4705",0.86,0.14
"4707",0,1
"4708",0.02,0.98
"4713",0.1,0.9
"4714",1,0
"4715",0.02,0.98
"4716",0,1
"4722",0.16,0.84
"4725",0.94,0.06
"4729",0.06,0.94
"4732",0.68,0.32
"4733",0,1
"4736",0.02,0.98
"4740",0,1
"4741",0,1
"4750",0,1
"4758",0.02,0.98
"4759",0.12,0.88
"4762",0.1,0.9
"4766",0,1
"4770",0.02,0.98
"4772",0.98,0.02
"4782",0.08,0.92
"4783",0.08,0.92
"4784",0.48,0.52
"4785",0.02,0.98
"4791",0.02,0.98
"4792",0.34,0.66
"4797",0,1
"4798",1,0
"4808",0,1
"4810",0.22,0.78
"4813",0,1
"4815",0.02,0.98
"4816",0.08,0.92
"4821",1,0
"4826",0,1
"4828",0.02,0.98
"4830",0.06,0.94
"4834",0.12,0.88
"4835",0.04,0.96
"4839",0.06,0.94
"4840",0.92,0.08
"4842",0.02,0.98
"4844",0.04,0.96
"4847",0,1
"4849",1,0
"4851",0.08,0.92
"4858",0.14,0.86
"4867",0.08,0.92
"4868",0,1
"4875",0,1
"4886",0.14,0.86
"4892",0.04,0.96
"4896",0.02,0.98
"4898",0.96,0.04
"4899",0,1
"4900",0,1
"4903",0.08,0.92
"4905",0.7,0.3
"4908",0.06,0.94
"4909",0.06,0.94
"4911",0.94,0.06
"4914",0.22,0.78
"4919",0.04,0.96
"4925",0,1
"4928",0.9,0.1
"4930",0.86,0.14
"4932",0.52,0.48
"4936",0.04,0.96
"4938",0,1
"4942",0.02,0.98
"4951",0,1
"4952",0.08,0.92
"4953",0,1
"4957",0.02,0.98
"4960",0.02,0.98
"4965",0.2,0.8
"4968",0.1,0.9
"4976",0.72,0.28
"4977",0.04,0.96
"4981",0.1,0.9
"4983",0.58,0.42
"4985",0,1
"4990",0.12,0.88
"4998",0,1
"5004",0.06,0.94
"5005",0.98,0.02
"5006",0.06,0.94
"5011",0.18,0.82
"5012",0.66,0.34
"5016",0,1
"5017",0.06,0.94
"5021",0.02,0.98
"5025",0.04,0.96
"5027",0.02,0.98
"5039",0,1
"5042",0.34,0.66
"5051",0.18,0.82
"5063",0,1
"5065",0.14,0.86
"5068",0.12,0.88
"5069",0.96,0.04
"5073",0,1
"5077",0.02,0.98
"5078",0.04,0.96
"5079",0,1
"5081",0,1
"5083",0.04,0.96
"5086",0.78,0.22
"5089",0,1
"5091",0.04,0.96
"5095",0,1
"5096",0.02,0.98
"5098",0.02,0.98
"5102",0.08,0.92
"5104",0.1,0.9
"5110",0.04,0.96
"5111",0.06,0.94
"5115",0.08,0.92
"5117",0,1
"5118",0.3,0.7
"5126",0.02,0.98
"5127",0.98,0.02
"5130",0,1
"5131",0.02,0.98
"5136",0.78,0.22
"5140",0.06,0.94
"5156",0.02,0.98
"5157",0.98,0.02
"5160",0.02,0.98
"5166",0,1
"5171",0,1
"5178",0.98,0.02
"5179",0,1
"5180",0.08,0.92
"5181",0.98,0.02
"5186",0.02,0.98
"5189",0.1,0.9
"5191",0.28,0.72
"5198",0.02,0.98
"5206",0.68,0.32
"5210",0.02,0.98
"5218",0,1
"5223",0.28,0.72
"5225",0.42,0.58
"5226",0.42,0.58
"5231",0.82,0.18
"5232",0,1
"5233",0.92,0.08
"5238",0.06,0.94
"5241",0.02,0.98
"5244",0,1
"5248",0,1
"5250",0.06,0.94
"5252",0,1
"5254",0.92,0.08
"5255",0.08,0.92
"5256",0.04,0.96
"5260",0,1
"5262",1,0
"5263",0.02,0.98
"5266",0.86,0.14
"5267",0.08,0.92
"5269",0.98,0.02
"5271",0,1
"5274",0.78,0.22
"5280",0,1
"5281",0.88,0.12
"5285",0.06,0.94
"5286",0.24,0.76
"5288",0,1
"5290",0.02,0.98
"5294",0,1
"5298",0.96,0.04
"5302",0.06,0.94
"5303",0,1
"5304",0,1
"5311",0.08,0.92
"5312",0.04,0.96
"5314",0.02,0.98
"5315",0,1
"5322",0.02,0.98
"5325",0.02,0.98
"5327",0.16,0.84
"5329",0.14,0.86
"5332",0.04,0.96
"5333",0.02,0.98
"5334",0.72,0.28
"5339",0.06,0.94
"5344",0.98,0.02
"5345",1,0
"5350",1,0
"5352",0,1
"5355",0.9,0.1
"5365",0.08,0.92
"5366",0,1
"5367",0,1
"5374",0.04,0.96
"5377",1,0
"5379",0.92,0.08
"5382",0.7,0.3
"5383",1,0
"5389",0,1
"5398",0.02,0.98
"5399",0.04,0.96
"5401",0.16,0.84
"5407",0.08,0.92
"5414",0.02,0.98
"5417",0.04,0.96
"5418",0,1
"5420",0.88,0.12
"5425",0.1,0.9
"5426",0,1
"5429",0,1
"5430",0.1,0.9
"5436",0.02,0.98
"5437",0.98,0.02
"5439",0.62,0.38
"5445",0.16,0.84
"5447",0.7,0.3
"5449",0.06,0.94
"5456",0.18,0.82
"5458",1,0
"5465",0.16,0.84
"5467",0.2,0.8
"5468",0.06,0.94
"5469",0.04,0.96
"5470",0.22,0.78
"5473",0,1
"5478",0.04,0.96
"5482",0.24,0.76
"5485",0.02,0.98
"5486",0.04,0.96
"5489",0.94,0.06
"5492",0.02,0.98
"5493",0.46,0.54
"5494",0.12,0.88
"5499",0.04,0.96
"5505",0.92,0.08
"5507",1,0
"5508",0.24,0.76
"5512",0.24,0.76
"5513",0.02,0.98
"5516",0.1,0.9
"5520",0.06,0.94
"5524",0.18,0.82
"5528",0.04,0.96
"5532",0.96,0.04
"5536",0.12,0.88
"5539",0,1
"5541",0,1
"5549",0.08,0.92
"5551",0.56,0.44
"5552",0.16,0.84
"5553",0.96,0.04
"5555",0.46,0.54
"5556",0.26,0.74
"5560",0.24,0.76
"5561",0.02,0.98
"5562",0.06,0.94
"5564",0.04,0.96
"5571",0.98,0.02
"5579",0.92,0.08
"5580",0.3,0.7
"5583",0.98,0.02
"5584",0.08,0.92
"5592",0,1
"5596",0.06,0.94
"5598",0,1
"5600",1,0
"5603",0.9,0.1
"5609",0.76,0.24
"5613",0.04,0.96
"5615",0.5,0.5
"5617",0.04,0.96
"5618",0.8,0.2
"5625",0.02,0.98
"5627",0.08,0.92
"5628",0.98,0.02
"5632",0.08,0.92
"5636",0.06,0.94
"5642",1,0
"5643",0.8,0.2
"5646",0.18,0.82
"5648",0.14,0.86
"5657",0.88,0.12
"5659",0,1
"5660",0.02,0.98
"5665",0.08,0.92
"5668",0.16,0.84
"5672",0.04,0.96
"5673",1,0
"5674",0.98,0.02
"5676",0.04,0.96
"5685",0,1
"5686",0.06,0.94
"5697",0,1
"5698",1,0
"5700",0.38,0.62
"5701",0.08,0.92
"5703",0.04,0.96
"5705",0,1
"5706",1,0
"5707",0.04,0.96
"5719",0.02,0.98
"5724",0.44,0.56
"5725",0.14,0.86
"5726",0.76,0.24
"5729",0.1,0.9
"5733",0.8,0.2
"5735",0.36,0.64
"5736",0.04,0.96
"5737",0,1
"5751",0,1
"5754",0.16,0.84
"5757",0.06,0.94
"5759",0.04,0.96
"5762",0.06,0.94
"5764",0.58,0.42
"5771",0.02,0.98
"5773",1,0
"5776",0.8,0.2
"5782",0.06,0.94
"5787",0,1
"5788",0.58,0.42
"5790",0.02,0.98
"5792",0.06,0.94
"5795",0.02,0.98
"5796",0.1,0.9
"5805",0.22,0.78
"5806",0.06,0.94
"5809",1,0
"5811",0.06,0.94
"5812",0,1
"5814",0,1
"5815",0.98,0.02
"5818",0.06,0.94
"5828",0.24,0.76
"5832",0.18,0.82
"5833",0,1
"5834",0,1
"5837",0.94,0.06
"5838",0.1,0.9
"5841",0,1
"5842",0.02,0.98
"5843",0.02,0.98
"5845",0.1,0.9
"5854",0.04,0.96
"5859",0.1,0.9
"5861",0.08,0.92
"5863",0.02,0.98
"5864",0.42,0.58
"5865",0,1
"5871",0.06,0.94
"5872",0.08,0.92
"5878",0.04,0.96
"5889",0.02,0.98
"5902",0.2,0.8
"5903",0.08,0.92
"5906",0.06,0.94
"5908",0.06,0.94
"5918",0.68,0.32
"5919",0.74,0.26
"5920",0.08,0.92
"5924",0,1
"5927",0,1
"5928",0.06,0.94
"5930",0.88,0.12
"5933",0.04,0.96
"5943",0.04,0.96
"5944",0.1,0.9
"5945",0.84,0.16
"5946",0.54,0.46
"5956",0.72,0.28
"5960",1,0
"5966",0.02,0.98
"5976",0,1
"5979",0.22,0.78
"5981",0.02,0.98
"5988",0.02,0.98
"5990",0.66,0.34
"5996",0.1,0.9
"5998",0,1
"6000",0.06,0.94
"6001",0.64,0.36
"6002",0.16,0.84
"6008",0.38,0.62
"6009",0.08,0.92
"6011",0.22,0.78
"6012",0.14,0.86
"6021",0.08,0.92
"6024",0.06,0.94
"6026",0.1,0.9
"6027",0.62,0.38
"6031",0.14,0.86
"6034",0.06,0.94
"6035",0.14,0.86
"6037",0.34,0.66
"6047",0.34,0.66
"6050",0.04,0.96
"6051",0,1
"6058",0.1,0.9
"6063",0.16,0.84
"6064",0,1
"6067",0.2,0.8
"6071",0.24,0.76
"6072",0.08,0.92
"6074",0.04,0.96
"6078",0.94,0.06
"6081",0.1,0.9
"6088",0.36,0.64
"6090",0.18,0.82
"6094",0.12,0.88
"6097",0.12,0.88
"6098",0.38,0.62
"6100",0.12,0.88
"6103",0.08,0.92
"6106",0.76,0.24
"6107",0.46,0.54
"6108",0.32,0.68
"6109",0.1,0.9
"6111",0.12,0.88
"6112",0.62,0.38
"6116",0.38,0.62
"6119",0.64,0.36
"6121",0.18,0.82
"6124",0.2,0.8
"6126",0.22,0.78
"6127",0.88,0.12
"6128",0.06,0.94
"6131",0.62,0.38
"6133",0.14,0.86
"6135",0.12,0.88
"6136",0.12,0.88
"6138",0.36,0.64
"6143",0.42,0.58
"6149",0.4,0.6
"6150",0.94,0.06
"6154",0.28,0.72
"6162",0.24,0.76
"6169",0.02,0.98
"6170",0.56,0.44
"6173",0.32,0.68
"6174",0.12,0.88
"6181",0.34,0.66
"6182",0.22,0.78
"6187",0.74,0.26
"6191",0.36,0.64
"6201",0.16,0.84
"6203",0.78,0.22
"6219",0.12,0.88
"6224",0.04,0.96
"6228",0,1
"6230",0.1,0.9
"6232",0.44,0.56
"6235",0.08,0.92
"6237",0.8,0.2
"6246",0.22,0.78
"6251",0.08,0.92
"6256",0.08,0.92
"6257",0.18,0.82
"6260",0.12,0.88
"6261",0.02,0.98
"6263",0.28,0.72
"6271",0.12,0.88
"6277",0.66,0.34
"6280",0.04,0.96
"6281",0.16,0.84
"6286",0.08,0.92
"6289",0.34,0.66
"6290",0.08,0.92
"6291",0.48,0.52
"6297",0.24,0.76
"6299",0.02,0.98
"6300",0.12,0.88
"6305",0.12,0.88
"6308",0.06,0.94
"6311",0.12,0.88
"6317",0.38,0.62
"6318",0.06,0.94
"6323",0.36,0.64
"6325",0.2,0.8
"6326",0.22,0.78
"6327",0.18,0.82
"6330",0.14,0.86
"6340",0.08,0.92
"6341",0.64,0.36
"6343",0.16,0.84
"6345",0.1,0.9
"6347",0.14,0.86
"6348",0.14,0.86
"6352",0.06,0.94
"6359",0.68,0.32
"6364",0.06,0.94
"6366",0.04,0.96
"6370",0.32,0.68
"6377",0.46,0.54
"6379",0.1,0.9
"6380",0.14,0.86
"6386",0.12,0.88
"6392",0.08,0.92
"6398",0.06,0.94
"6400",0.06,0.94
"6402",0.78,0.22
"6403",0.98,0.02
"6407",0.6,0.4
"6408",0.9,0.1
"6417",0.18,0.82
"6418",0.04,0.96
"6424",0,1
"6426",0.92,0.08
"6429",0,1
"6430",0.8,0.2
"6439",0.18,0.82
"6440",0.9,0.1
"6441",0.04,0.96
"6447",0.06,0.94
"6456",0.08,0.92
"6457",0.12,0.88
"6459",0.14,0.86
"6469",0,1
"6470",0.12,0.88
"6471",0,1
"6472",0.18,0.82
"6473",0.16,0.84
"6475",0.04,0.96
"6476",0.12,0.88
"6480",0.88,0.12
"6481",0.12,0.88
"6488",0.02,0.98
"6492",0.74,0.26
"6497",0.06,0.94
"6499",0.84,0.16
"6503",0.06,0.94
"6504",0.2,0.8
"6507",0.18,0.82
"6509",0.12,0.88
"6511",0.12,0.88
"6513",0.2,0.8
"6514",0,1
"6516",0,1
"6522",0.02,0.98
"6524",0.02,0.98
"6535",0.24,0.76
"6536",0.14,0.86
"6539",0.04,0.96
"6547",0.04,0.96
"6548",0.02,0.98
"6552",0,1
"6556",0.7,0.3
"6558",0.8,0.2
"6559",0,1
"6560",0.08,0.92
"6563",0.06,0.94
"6564",0.02,0.98
"6569",0.86,0.14
"6571",0.06,0.94
"6573",0.14,0.86
"6574",0.04,0.96
"6575",0.1,0.9
"6578",0.04,0.96
"6580",0.22,0.78
"6584",0.2,0.8
"6588",0,1
"6590",0.58,0.42
"6596",0.94,0.06
"6598",0.1,0.9
"6606",0.04,0.96
"6609",0.04,0.96
"6613",0.1,0.9
"6614",0.08,0.92
"6616",0.26,0.74
"6621",0,1
"6623",0.02,0.98
"6627",0.16,0.84
"6628",0.02,0.98
"6630",0.04,0.96
"6634",0.16,0.84
"6638",0.96,0.04
"6639",0.18,0.82
"6640",0.06,0.94
"6644",0.46,0.54
"6645",0.2,0.8
"6647",0.24,0.76
"6652",0,1
"6653",0.06,0.94
"6654",0.92,0.08
"6659",0.1,0.9
"6660",0.56,0.44
"6661",0.02,0.98
"6669",0.02,0.98
"6675",0,1
"6677",0.06,0.94
"6679",0.06,0.94
"6684",0.14,0.86
"6685",0.9,0.1
"6690",0.16,0.84
"6694",0.18,0.82
"6695",0,1
"6700",0.12,0.88
"6701",0.18,0.82
"6704",0.04,0.96
"6708",0.28,0.72
"6713",0.78,0.22
"6714",0.78,0.22
"6718",0,1
"6723",0.06,0.94
"6724",0.32,0.68
"6725",0.08,0.92
"6727",0.14,0.86
"6730",0.1,0.9
"6732",0.82,0.18
"6734",0.16,0.84
"6735",0.18,0.82
"6737",0.02,0.98
"6738",0.16,0.84
"6750",0,1
"6751",0.68,0.32
"6752",0.12,0.88
"6753",0.1,0.9
"6755",0,1
"6756",0.1,0.9
"6759",0.02,0.98
"6761",0.2,0.8
"6763",0.02,0.98
"6775",0.14,0.86
"6786",0,1
"6790",0.3,0.7
"6792",0.74,0.26
"6793",0.2,0.8
"6795",0.14,0.86
"6797",0.46,0.54
"6807",0.08,0.92
"6809",0,1
"6820",0.12,0.88
"6821",0.04,0.96
"6822",0.1,0.9
"6833",0.66,0.34
"6835",0.08,0.92
"6841",0.8,0.2
"6842",0.3,0.7
"6849",0.04,0.96
"6851",0.94,0.06
"6857",0.06,0.94
"6861",0.08,0.92
"6862",0.02,0.98
"6867",0.34,0.66
"6870",0.04,0.96
"6878",0.2,0.8
"6880",0.16,0.84
"6882",0.88,0.12
"6889",0.46,0.54
"6890",0.02,0.98
"6891",0.14,0.86
"6892",0.14,0.86
"6895",0.08,0.92
"6897",0.86,0.14
"6899",0.02,0.98
"6910",0.9,0.1
"6911",0.02,0.98
"6912",0.04,0.96
"6915",0.4,0.6
"6917",0.08,0.92
"6920",0.04,0.96
"6925",0.18,0.82
"6929",0.14,0.86
"6933",0.08,0.92
"6942",0.12,0.88
"6945",0.02,0.98
"6946",0.8,0.2
"6947",0.88,0.12
"6952",0.06,0.94
"6953",0.96,0.04
"6955",0.06,0.94
"6972",0.16,0.84
"6977",0.06,0.94
"6978",0.3,0.7
"6979",0.04,0.96
"6980",0.28,0.72
"6987",0.08,0.92
"6990",0.04,0.96
"6995",0.1,0.9
"6998",0.94,0.06
"7002",0.24,0.76
"7004",0.02,0.98
"7012",0,1
"7015",0.28,0.72
"7016",0.1,0.9
"7023",0.5,0.5
"7024",0.78,0.22
"7028",0.02,0.98
"7031",0.38,0.62
"7040",0.02,0.98
"7048",0,1
"7050",0.02,0.98
"7051",0.26,0.74
"7054",0.08,0.92
"7057",0.04,0.96
"7058",0.02,0.98
"7062",1,0
"7065",0.14,0.86
"7070",0.12,0.88
"7073",0.48,0.52
"7074",0.08,0.92
"7075",0.12,0.88
"7076",0.1,0.9
"7077",0.04,0.96
"7081",0.36,0.64
