"","Attrited Customer","Existing Customer"
"4483",0,1
"4487",0.28,0.72
"4496",0.88,0.12
"4497",0,1
"4498",0.86,0.14
"4499",0.02,0.98
"4502",0.04,0.96
"4504",0.1,0.9
"4508",0,1
"4513",0,1
"4515",0,1
"4517",0,1
"4523",0.98,0.02
"4533",0.1,0.9
"4535",0.02,0.98
"4537",0.02,0.98
"4548",0,1
"4553",0,1
"4562",0,1
"4565",0,1
"4569",0.2,0.8
"4571",0.36,0.64
"4575",0.86,0.14
"4577",0.42,0.58
"4580",0.04,0.96
"4584",0.1,0.9
"4586",0.06,0.94
"4587",0.02,0.98
"4589",1,0
"4592",0.96,0.04
"4593",0.04,0.96
"4599",0.56,0.44
"4605",0.02,0.98
"4612",0,1
"4613",0.08,0.92
"4617",0,1
"4618",0,1
"4620",0,1
"4621",0,1
"4623",0,1
"4630",0,1
"4634",0.02,0.98
"4637",0.1,0.9
"4639",0,1
"4640",0.8,0.2
"4642",0,1
"4644",0.84,0.16
"4647",0.78,0.22
"4648",0.98,0.02
"4662",0.3,0.7
"4665",0.02,0.98
"4668",0.58,0.42
"4670",0.02,0.98
"4671",0.04,0.96
"4673",0,1
"4679",0,1
"4680",0,1
"4682",0.68,0.32
"4685",0.04,0.96
"4686",0,1
"4687",0.02,0.98
"4694",0,1
"4703",0,1
"4704",0,1
"4705",0.64,0.36
"4707",0,1
"4708",0,1
"4713",0,1
"4714",0.98,0.02
"4715",0,1
"4716",0,1
"4722",0.04,0.96
"4725",0.92,0.08
"4729",0,1
"4732",0.62,0.38
"4733",0,1
"4736",0.02,0.98
"4740",0,1
"4741",0.02,0.98
"4750",0,1
"4758",0,1
"4759",0,1
"4762",0,1
"4766",0,1
"4770",0,1
"4772",1,0
"4782",0.02,0.98
"4783",0.02,0.98
"4784",0.2,0.8
"4785",0,1
"4791",0,1
"4792",0.28,0.72
"4797",0,1
"4798",0.9,0.1
"4808",0,1
"4810",0.06,0.94
"4813",0,1
"4815",0,1
"4816",0,1
"4821",0.9,0.1
"4826",0,1
"4828",0,1
"4830",0.08,0.92
"4834",0.02,0.98
"4835",0,1
"4839",0.06,0.94
"4840",0.7,0.3
"4842",0,1
"4844",0,1
"4847",0,1
"4849",0.98,0.02
"4851",0.02,0.98
"4858",0,1
"4867",0,1
"4868",0,1
"4875",0.02,0.98
"4886",0.2,0.8
"4892",0.02,0.98
"4896",0.02,0.98
"4898",0.82,0.18
"4899",0,1
"4900",0,1
"4903",0,1
"4905",0.28,0.72
"4908",0,1
"4909",0.02,0.98
"4911",0.82,0.18
"4914",0.3,0.7
"4919",0.02,0.98
"4925",0,1
"4928",0.4,0.6
"4930",0.78,0.22
"4932",0.14,0.86
"4936",0.02,0.98
"4938",0,1
"4942",0,1
"4951",0,1
"4952",0,1
"4953",0,1
"4957",0,1
"4960",0,1
"4965",0.08,0.92
"4968",0.06,0.94
"4976",0.76,0.24
"4977",0,1
"4981",0.02,0.98
"4983",0.2,0.8
"4985",0,1
"4990",0,1
"4998",0,1
"5004",0,1
"5005",0.92,0.08
"5006",0,1
"5011",0.12,0.88
"5012",0.32,0.68
"5016",0.02,0.98
"5017",0.02,0.98
"5021",0,1
"5025",0,1
"5027",0,1
"5039",0,1
"5042",0.26,0.74
"5051",0.08,0.92
"5063",0,1
"5065",0.02,0.98
"5068",0.02,0.98
"5069",0.98,0.02
"5073",0,1
"5077",0,1
"5078",0,1
"5079",0,1
"5081",0,1
"5083",0.02,0.98
"5086",0.46,0.54
"5089",0,1
"5091",0,1
"5095",0,1
"5096",0,1
"5098",0,1
"5102",0.02,0.98
"5104",0.02,0.98
"5110",0,1
"5111",0.04,0.96
"5115",0,1
"5117",0,1
"5118",0.12,0.88
"5126",0,1
"5127",0.96,0.04
"5130",0,1
"5131",0.02,0.98
"5136",0.72,0.28
"5140",0,1
"5156",0,1
"5157",0.96,0.04
"5160",0,1
"5166",0,1
"5171",0,1
"5178",0.96,0.04
"5179",0,1
"5180",0.02,0.98
"5181",1,0
"5186",0.02,0.98
"5189",0.08,0.92
"5191",0.08,0.92
"5198",0,1
"5206",0.54,0.46
"5210",0,1
"5218",0,1
"5223",0.26,0.74
"5225",0.02,0.98
"5226",0.18,0.82
"5231",0.52,0.48
"5232",0,1
"5233",0.78,0.22
"5238",0.1,0.9
"5241",0,1
"5244",0.02,0.98
"5248",0,1
"5250",0,1
"5252",0,1
"5254",0.86,0.14
"5255",0,1
"5256",0,1
"5260",0,1
"5262",0.82,0.18
"5263",0,1
"5266",0.6,0.4
"5267",0.02,0.98
"5269",0.98,0.02
"5271",0,1
"5274",0.66,0.34
"5280",0.02,0.98
"5281",0.9,0.1
"5285",0.02,0.98
"5286",0.04,0.96
"5288",0.02,0.98
"5290",0,1
"5294",0,1
"5298",0.92,0.08
"5302",0.02,0.98
"5303",0,1
"5304",0,1
"5311",0.02,0.98
"5312",0,1
"5314",0,1
"5315",0,1
"5322",0,1
"5325",0,1
"5327",0.06,0.94
"5329",0.02,0.98
"5332",0,1
"5333",0.02,0.98
"5334",0.44,0.56
"5339",0.02,0.98
"5344",1,0
"5345",0.88,0.12
"5350",0.98,0.02
"5352",0,1
"5355",0.52,0.48
"5365",0,1
"5366",0,1
"5367",0,1
"5374",0,1
"5377",0.94,0.06
"5379",0.82,0.18
"5382",0.38,0.62
"5383",1,0
"5389",0,1
"5398",0,1
"5399",0.04,0.96
"5401",0.06,0.94
"5407",0.04,0.96
"5414",0,1
"5417",0.02,0.98
"5418",0,1
"5420",0.84,0.16
"5425",0.06,0.94
"5426",0,1
"5429",0,1
"5430",0.02,0.98
"5436",0,1
"5437",0.9,0.1
"5439",0.3,0.7
"5445",0.12,0.88
"5447",0.38,0.62
"5449",0,1
"5456",0.04,0.96
"5458",1,0
"5465",0.04,0.96
"5467",0.1,0.9
"5468",0,1
"5469",0,1
"5470",0.02,0.98
"5473",0,1
"5478",0,1
"5482",0.08,0.92
"5485",0,1
"5486",0.04,0.96
"5489",0.92,0.08
"5492",0.02,0.98
"5493",0.26,0.74
"5494",0.02,0.98
"5499",0.04,0.96
"5505",0.94,0.06
"5507",0.92,0.08
"5508",0.1,0.9
"5512",0.22,0.78
"5513",0,1
"5516",0.02,0.98
"5520",0,1
"5524",0.06,0.94
"5528",0,1
"5532",0.9,0.1
"5536",0,1
"5539",0,1
"5541",0,1
"5549",0.02,0.98
"5551",0.32,0.68
"5552",0.04,0.96
"5553",0.92,0.08
"5555",0.6,0.4
"5556",0.1,0.9
"5560",0.06,0.94
"5561",0,1
"5562",0,1
"5564",0,1
"5571",0.98,0.02
"5579",0.76,0.24
"5580",0.06,0.94
"5583",0.92,0.08
"5584",0,1
"5592",0,1
"5596",0,1
"5598",0,1
"5600",1,0
"5603",0.84,0.16
"5609",0.5,0.5
"5613",0.06,0.94
"5615",0.26,0.74
"5617",0,1
"5618",0.6,0.4
"5625",0,1
"5627",0,1
"5628",0.84,0.16
"5632",0,1
"5636",0,1
"5642",0.88,0.12
"5643",0.38,0.62
"5646",0,1
"5648",0.04,0.96
"5657",0.58,0.42
"5659",0,1
"5660",0,1
"5665",0,1
"5668",0.04,0.96
"5672",0,1
"5673",1,0
"5674",0.9,0.1
"5676",0.04,0.96
"5685",0,1
"5686",0,1
"5697",0,1
"5698",0.96,0.04
"5700",0.3,0.7
"5701",0.02,0.98
"5703",0,1
"5705",0.02,0.98
"5706",0.98,0.02
"5707",0,1
"5719",0,1
"5724",0.5,0.5
"5725",0,1
"5726",0.44,0.56
"5729",0.02,0.98
"5733",0.56,0.44
"5735",0.1,0.9
"5736",0,1
"5737",0,1
"5751",0,1
"5754",0.06,0.94
"5757",0,1
"5759",0.02,0.98
"5762",0.02,0.98
"5764",0.36,0.64
"5771",0,1
"5773",0.9,0.1
"5776",0.8,0.2
"5782",0,1
"5787",0,1
"5788",0.5,0.5
"5790",0,1
"5792",0.06,0.94
"5795",0.02,0.98
"5796",0.02,0.98
"5805",0.1,0.9
"5806",0,1
"5809",0.96,0.04
"5811",0.06,0.94
"5812",0,1
"5814",0,1
"5815",0.8,0.2
"5818",0,1
"5828",0.04,0.96
"5832",0.06,0.94
"5833",0.02,0.98
"5834",0,1
"5837",0.88,0.12
"5838",0.02,0.98
"5841",0,1
"5842",0,1
"5843",0,1
"5845",0,1
"5854",0.02,0.98
"5859",0.04,0.96
"5861",0,1
"5863",0,1
"5864",0.16,0.84
"5865",0,1
"5871",0,1
"5872",0,1
"5878",0,1
"5889",0,1
"5902",0.1,0.9
"5903",0.08,0.92
"5906",0,1
"5908",0,1
"5918",0.46,0.54
"5919",0.62,0.38
"5920",0,1
"5924",0.02,0.98
"5927",0,1
"5928",0,1
"5930",0.68,0.32
"5933",0,1
"5943",0,1
"5944",0.06,0.94
"5945",0.56,0.44
"5946",0.48,0.52
"5956",0.64,0.36
"5960",0.98,0.02
"5966",0,1
"5976",0,1
"5979",0.02,0.98
"5981",0,1
"5988",0,1
"5990",0.28,0.72
"5996",0.04,0.96
"5998",0,1
"6000",0,1
"6001",0.32,0.68
"6002",0,1
"6008",0.24,0.76
"6009",0,1
"6011",0,1
"6012",0.04,0.96
"6021",0,1
"6024",0.02,0.98
"6026",0.06,0.94
"6027",0.32,0.68
"6031",0.02,0.98
"6034",0,1
"6035",0.02,0.98
"6037",0.1,0.9
"6047",0.12,0.88
"6050",0.02,0.98
"6051",0,1
"6058",0.02,0.98
"6063",0.1,0.9
"6064",0,1
"6067",0.02,0.98
"6071",0.14,0.86
"6072",0,1
"6074",0.02,0.98
"6078",0.64,0.36
"6081",0,1
"6088",0,1
"6090",0,1
"6094",0.02,0.98
"6097",0,1
"6098",0,1
"6100",0,1
"6103",0,1
"6106",0.68,0.32
"6107",0.08,0.92
"6108",0.12,0.88
"6109",0,1
"6111",0.04,0.96
"6112",0.16,0.84
"6116",0.06,0.94
"6119",0.34,0.66
"6121",0.04,0.96
"6124",0.08,0.92
"6126",0,1
"6127",0.7,0.3
"6128",0,1
"6131",0.38,0.62
"6133",0.02,0.98
"6135",0,1
"6136",0,1
"6138",0.06,0.94
"6143",0.1,0.9
"6149",0.2,0.8
"6150",0.82,0.18
"6154",0.1,0.9
"6162",0,1
"6169",0,1
"6170",0.32,0.68
"6173",0,1
"6174",0.02,0.98
"6181",0.12,0.88
"6182",0,1
"6187",0.48,0.52
"6191",0.26,0.74
"6201",0.06,0.94
"6203",0.74,0.26
"6219",0,1
"6224",0,1
"6228",0,1
"6230",0,1
"6232",0.06,0.94
"6235",0.02,0.98
"6237",0.54,0.46
"6246",0,1
"6251",0,1
"6256",0,1
"6257",0.14,0.86
"6260",0.12,0.88
"6261",0,1
"6263",0,1
"6271",0.04,0.96
"6277",0.34,0.66
"6280",0,1
"6281",0,1
"6286",0,1
"6289",0.06,0.94
"6290",0.02,0.98
"6291",0.18,0.82
"6297",0,1
"6299",0,1
"6300",0,1
"6305",0,1
"6308",0,1
"6311",0,1
"6317",0.02,0.98
"6318",0,1
"6323",0.12,0.88
"6325",0,1
"6326",0.06,0.94
"6327",0.06,0.94
"6330",0,1
"6340",0.04,0.96
"6341",0.36,0.64
"6343",0.06,0.94
"6345",0.06,0.94
"6347",0.04,0.96
"6348",0,1
"6352",0.04,0.96
"6359",0.52,0.48
"6364",0.02,0.98
"6366",0.02,0.98
"6370",0.12,0.88
"6377",0.18,0.82
"6379",0,1
"6380",0,1
"6386",0.02,0.98
"6392",0,1
"6398",0,1
"6400",0,1
"6402",0.82,0.18
"6403",0.92,0.08
"6407",0.36,0.64
"6408",0.78,0.22
"6417",0.04,0.96
"6418",0,1
"6424",0,1
"6426",0.86,0.14
"6429",0,1
"6430",0.68,0.32
"6439",0.02,0.98
"6440",0.82,0.18
"6441",0.02,0.98
"6447",0.02,0.98
"6456",0,1
"6457",0,1
"6459",0.02,0.98
"6469",0,1
"6470",0.08,0.92
"6471",0,1
"6472",0.02,0.98
"6473",0.12,0.88
"6475",0,1
"6476",0.04,0.96
"6480",0.7,0.3
"6481",0,1
"6488",0.04,0.96
"6492",0.54,0.46
"6497",0.02,0.98
"6499",0.7,0.3
"6503",0,1
"6504",0,1
"6507",0.1,0.9
"6509",0.02,0.98
"6511",0,1
"6513",0.04,0.96
"6514",0,1
"6516",0,1
"6522",0,1
"6524",0,1
"6535",0.1,0.9
"6536",0.08,0.92
"6539",0.02,0.98
"6547",0,1
"6548",0,1
"6552",0,1
"6556",0.54,0.46
"6558",0.42,0.58
"6559",0,1
"6560",0.06,0.94
"6563",0.02,0.98
"6564",0,1
"6569",0.78,0.22
"6571",0,1
"6573",0,1
"6574",0,1
"6575",0,1
"6578",0,1
"6580",0,1
"6584",0.06,0.94
"6588",0,1
"6590",0.58,0.42
"6596",0.66,0.34
"6598",0,1
"6606",0,1
"6609",0,1
"6613",0.1,0.9
"6614",0.02,0.98
"6616",0.08,0.92
"6621",0,1
"6623",0,1
"6627",0.02,0.98
"6628",0,1
"6630",0,1
"6634",0.04,0.96
"6638",0.78,0.22
"6639",0,1
"6640",0,1
"6644",0.16,0.84
"6645",0.06,0.94
"6647",0.02,0.98
"6652",0,1
"6653",0,1
"6654",0.82,0.18
"6659",0.04,0.96
"6660",0.38,0.62
"6661",0.02,0.98
"6669",0,1
"6675",0,1
"6677",0,1
"6679",0,1
"6684",0,1
"6685",0.78,0.22
"6690",0.14,0.86
"6694",0.02,0.98
"6695",0,1
"6700",0.08,0.92
"6701",0,1
"6704",0,1
"6708",0.14,0.86
"6713",0.54,0.46
"6714",0.58,0.42
"6718",0,1
"6723",0,1
"6724",0.08,0.92
"6725",0.02,0.98
"6727",0,1
"6730",0.04,0.96
"6732",0.74,0.26
"6734",0.02,0.98
"6735",0.04,0.96
"6737",0,1
"6738",0.02,0.98
"6750",0,1
"6751",0.56,0.44
"6752",0.02,0.98
"6753",0,1
"6755",0,1
"6756",0,1
"6759",0,1
"6761",0.04,0.96
"6763",0,1
"6775",0.04,0.96
"6786",0,1
"6790",0.22,0.78
"6792",0.6,0.4
"6793",0.06,0.94
"6795",0,1
"6797",0.42,0.58
"6807",0,1
"6809",0,1
"6820",0.04,0.96
"6821",0,1
"6822",0,1
"6833",0.58,0.42
"6835",0.02,0.98
"6841",0.82,0.18
"6842",0.16,0.84
"6849",0.02,0.98
"6851",0.74,0.26
"6857",0.02,0.98
"6861",0,1
"6862",0,1
"6867",0.12,0.88
"6870",0,1
"6878",0.24,0.76
"6880",0.04,0.96
"6882",0.74,0.26
"6889",0.34,0.66
"6890",0,1
"6891",0,1
"6892",0.02,0.98
"6895",0,1
"6897",0.9,0.1
"6899",0,1
"6910",0.92,0.08
"6911",0,1
"6912",0,1
"6915",0.24,0.76
"6917",0.1,0.9
"6920",0,1
"6925",0.08,0.92
"6929",0,1
"6933",0,1
"6942",0.04,0.96
"6945",0,1
"6946",0.64,0.36
"6947",0.74,0.26
"6952",0.02,0.98
"6953",0.86,0.14
"6955",0.02,0.98
"6972",0.04,0.96
"6977",0.02,0.98
"6978",0.06,0.94
"6979",0,1
"6980",0.1,0.9
"6987",0,1
"6990",0,1
"6995",0,1
"6998",0.92,0.08
"7002",0.14,0.86
"7004",0,1
"7012",0,1
"7015",0.08,0.92
"7016",0,1
"7023",0.34,0.66
"7024",0.6,0.4
"7028",0,1
"7031",0.3,0.7
"7040",0.02,0.98
"7048",0,1
"7050",0,1
"7051",0.06,0.94
"7054",0,1
"7057",0.02,0.98
"7058",0,1
"7062",0.84,0.16
"7065",0.02,0.98
"7070",0.02,0.98
"7073",0.26,0.74
"7074",0.04,0.96
"7075",0.02,0.98
"7076",0,1
"7077",0.02,0.98
"7081",0.3,0.7
